ID;Дата;Отправитель/Получатель;Тип;Фрираунды;Пользователь;Пояснение;"Сумма Реальная/Бонусная";"Баланс Реальный/Бонусный"
71031706440;"14.11.2022 16:55:36";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-60.00 RUB";"2954.00 RUB ( 2954.00/0.00 )"
71031718052;"14.11.2022 16:55:40";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-60.00 RUB";"2894.00 RUB ( 2894.00/0.00 )"
71031727208;"14.11.2022 16:55:44";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-60.00 RUB";"2834.00 RUB ( 2834.00/0.00 )"
71031735148;"14.11.2022 16:55:47";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-60.00 RUB";"2774.00 RUB ( 2774.00/0.00 )"
71031743440;"14.11.2022 16:55:50";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-60.00 RUB";"2714.00 RUB ( 2714.00/0.00 )"
71031755628;"14.11.2022 16:55:55";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"12.00 RUB";"2726.00 RUB ( 2726.00/0.00 )"
71031756796;"14.11.2022 16:55:56";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-60.00 RUB";"2666.00 RUB ( 2666.00/0.00 )"
71031807828;"14.11.2022 16:56:16";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"33.00 RUB";"2699.00 RUB ( 2699.00/0.00 )"
71031809264;"14.11.2022 16:56:16";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-60.00 RUB";"2639.00 RUB ( 2639.00/0.00 )"
71031817708;"14.11.2022 16:56:20";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-60.00 RUB";"2579.00 RUB ( 2579.00/0.00 )"
71031888660;"14.11.2022 16:56:46";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"120.00 RUB";"2699.00 RUB ( 2699.00/0.00 )"
71031891248;"14.11.2022 16:56:47";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-60.00 RUB";"2639.00 RUB ( 2639.00/0.00 )"
71031899896;"14.11.2022 16:56:50";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-60.00 RUB";"2579.00 RUB ( 2579.00/0.00 )"
71031908220;"14.11.2022 16:56:53";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-60.00 RUB";"2519.00 RUB ( 2519.00/0.00 )"
71031925292;"14.11.2022 16:56:59";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"90.00 RUB";"2609.00 RUB ( 2609.00/0.00 )"
71031926368;"14.11.2022 16:57:00";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-60.00 RUB";"2549.00 RUB ( 2549.00/0.00 )"
71031961104;"14.11.2022 16:57:13";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"219.00 RUB";"2768.00 RUB ( 2768.00/0.00 )"
71031962684;"14.11.2022 16:57:14";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-60.00 RUB";"2708.00 RUB ( 2708.00/0.00 )"
71031982376;"14.11.2022 16:57:20";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"69.00 RUB";"2777.00 RUB ( 2777.00/0.00 )"
71031984380;"14.11.2022 16:57:21";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-60.00 RUB";"2717.00 RUB ( 2717.00/0.00 )"
71031992476;"14.11.2022 16:57:24";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-60.00 RUB";"2657.00 RUB ( 2657.00/0.00 )"
71032004632;"14.11.2022 16:57:29";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"6.00 RUB";"2663.00 RUB ( 2663.00/0.00 )"
71032006244;"14.11.2022 16:57:30";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-60.00 RUB";"2603.00 RUB ( 2603.00/0.00 )"
71032034756;"14.11.2022 16:57:41";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"99.00 RUB";"2702.00 RUB ( 2702.00/0.00 )"
71032036316;"14.11.2022 16:57:42";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-60.00 RUB";"2642.00 RUB ( 2642.00/0.00 )"
71032047320;"14.11.2022 16:57:45";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-60.00 RUB";"2582.00 RUB ( 2582.00/0.00 )"
71032056516;"14.11.2022 16:57:49";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-60.00 RUB";"2522.00 RUB ( 2522.00/0.00 )"
71032079252;"14.11.2022 16:57:58";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"18.00 RUB";"2540.00 RUB ( 2540.00/0.00 )"
71032080804;"14.11.2022 16:57:58";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-60.00 RUB";"2480.00 RUB ( 2480.00/0.00 )"
71032095008;"14.11.2022 16:58:04";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"12.00 RUB";"2492.00 RUB ( 2492.00/0.00 )"
71032096228;"14.11.2022 16:58:04";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-60.00 RUB";"2432.00 RUB ( 2432.00/0.00 )"
71032106568;"14.11.2022 16:58:08";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-60.00 RUB";"2372.00 RUB ( 2372.00/0.00 )"
71032123160;"14.11.2022 16:58:14";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"150.00 RUB";"2522.00 RUB ( 2522.00/0.00 )"
71032124728;"14.11.2022 16:58:15";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-60.00 RUB";"2462.00 RUB ( 2462.00/0.00 )"
71032138360;"14.11.2022 16:58:19";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"60.00 RUB";"2522.00 RUB ( 2522.00/0.00 )"
71032139972;"14.11.2022 16:58:20";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-60.00 RUB";"2462.00 RUB ( 2462.00/0.00 )"
71032148472;"14.11.2022 16:58:23";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-60.00 RUB";"2402.00 RUB ( 2402.00/0.00 )"
71032157048;"14.11.2022 16:58:26";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-60.00 RUB";"2342.00 RUB ( 2342.00/0.00 )"
71032164444;"14.11.2022 16:58:30";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-60.00 RUB";"2282.00 RUB ( 2282.00/0.00 )"
71032171500;"14.11.2022 16:58:33";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-60.00 RUB";"2222.00 RUB ( 2222.00/0.00 )"
71032235948;"14.11.2022 16:58:57";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"243.00 RUB";"2465.00 RUB ( 2465.00/0.00 )"
71032240876;"14.11.2022 16:58:58";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-60.00 RUB";"2405.00 RUB ( 2405.00/0.00 )"
71032250644;"14.11.2022 16:59:01";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-60.00 RUB";"2345.00 RUB ( 2345.00/0.00 )"
71032258912;"14.11.2022 16:59:05";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-60.00 RUB";"2285.00 RUB ( 2285.00/0.00 )"
71032266712;"14.11.2022 16:59:08";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-60.00 RUB";"2225.00 RUB ( 2225.00/0.00 )"
71032274736;"14.11.2022 16:59:11";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-60.00 RUB";"2165.00 RUB ( 2165.00/0.00 )"
71032286872;"14.11.2022 16:59:16";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"60.00 RUB";"2225.00 RUB ( 2225.00/0.00 )"
71032288416;"14.11.2022 16:59:16";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-60.00 RUB";"2165.00 RUB ( 2165.00/0.00 )"
71032331908;"14.11.2022 16:59:32";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"147.00 RUB";"2312.00 RUB ( 2312.00/0.00 )"
71032333100;"14.11.2022 16:59:33";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-60.00 RUB";"2252.00 RUB ( 2252.00/0.00 )"
71032340156;"14.11.2022 16:59:36";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-60.00 RUB";"2192.00 RUB ( 2192.00/0.00 )"
71032397308;"14.11.2022 16:59:57";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"99.00 RUB";"2291.00 RUB ( 2291.00/0.00 )"
71032399888;"14.11.2022 16:59:58";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-60.00 RUB";"2231.00 RUB ( 2231.00/0.00 )"
71032407948;"14.11.2022 17:00:02";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-60.00 RUB";"2171.00 RUB ( 2171.00/0.00 )"
71032416648;"14.11.2022 17:00:05";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-60.00 RUB";"2111.00 RUB ( 2111.00/0.00 )"
71032427440;"14.11.2022 17:00:09";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-60.00 RUB";"2051.00 RUB ( 2051.00/0.00 )"
71032438756;"14.11.2022 17:00:14";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-60.00 RUB";"1991.00 RUB ( 1991.00/0.00 )"
71032452232;"14.11.2022 17:00:18";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-60.00 RUB";"1931.00 RUB ( 1931.00/0.00 )"
71032466064;"14.11.2022 17:00:24";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-60.00 RUB";"1871.00 RUB ( 1871.00/0.00 )"
71032479684;"14.11.2022 17:00:29";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"90.00 RUB";"1961.00 RUB ( 1961.00/0.00 )"
71032481600;"14.11.2022 17:00:30";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-60.00 RUB";"1901.00 RUB ( 1901.00/0.00 )"
71032489432;"14.11.2022 17:00:33";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-60.00 RUB";"1841.00 RUB ( 1841.00/0.00 )"
71032519940;"14.11.2022 17:00:45";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"84.00 RUB";"1925.00 RUB ( 1925.00/0.00 )"
71032521244;"14.11.2022 17:00:46";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-60.00 RUB";"1865.00 RUB ( 1865.00/0.00 )"
71032534392;"14.11.2022 17:00:51";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"90.00 RUB";"1955.00 RUB ( 1955.00/0.00 )"
71032536116;"14.11.2022 17:00:52";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-60.00 RUB";"1895.00 RUB ( 1895.00/0.00 )"
71032544624;"14.11.2022 17:00:55";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-60.00 RUB";"1835.00 RUB ( 1835.00/0.00 )"
71032553008;"14.11.2022 17:00:58";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-60.00 RUB";"1775.00 RUB ( 1775.00/0.00 )"
71032560444;"14.11.2022 17:01:02";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-60.00 RUB";"1715.00 RUB ( 1715.00/0.00 )"
71032569860;"14.11.2022 17:01:05";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-60.00 RUB";"1655.00 RUB ( 1655.00/0.00 )"
71032579696;"14.11.2022 17:01:08";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-60.00 RUB";"1595.00 RUB ( 1595.00/0.00 )"
71032587944;"14.11.2022 17:01:12";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-60.00 RUB";"1535.00 RUB ( 1535.00/0.00 )"
71032597796;"14.11.2022 17:01:15";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-60.00 RUB";"1475.00 RUB ( 1475.00/0.00 )"
71032606804;"14.11.2022 17:01:19";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-60.00 RUB";"1415.00 RUB ( 1415.00/0.00 )"
71032619868;"14.11.2022 17:01:24";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB";"1375.00 RUB ( 1375.00/0.00 )"
71032649680;"14.11.2022 17:01:36";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"124.00 RUB";"1499.00 RUB ( 1499.00/0.00 )"
71032651140;"14.11.2022 17:01:37";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB";"1459.00 RUB ( 1459.00/0.00 )"
71032661748;"14.11.2022 17:01:40";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB";"1419.00 RUB ( 1419.00/0.00 )"
71032671256;"14.11.2022 17:01:44";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB";"1379.00 RUB ( 1379.00/0.00 )"
71032683788;"14.11.2022 17:01:49";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"4.00 RUB";"1383.00 RUB ( 1383.00/0.00 )"
71032685196;"14.11.2022 17:01:49";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB";"1343.00 RUB ( 1343.00/0.00 )"
71032693164;"14.11.2022 17:01:52";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB";"1303.00 RUB ( 1303.00/0.00 )"
71032702624;"14.11.2022 17:01:56";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB";"1263.00 RUB ( 1263.00/0.00 )"
71032714428;"14.11.2022 17:02:00";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB";"1223.00 RUB ( 1223.00/0.00 )"
71032725068;"14.11.2022 17:02:04";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB";"1183.00 RUB ( 1183.00/0.00 )"
71032734748;"14.11.2022 17:02:08";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB";"1143.00 RUB ( 1143.00/0.00 )"
71032743260;"14.11.2022 17:02:11";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB";"1103.00 RUB ( 1103.00/0.00 )"
71032751476;"14.11.2022 17:02:15";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB";"1063.00 RUB ( 1063.00/0.00 )"
71032781520;"14.11.2022 17:02:26";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"60.00 RUB";"1123.00 RUB ( 1123.00/0.00 )"
71032783292;"14.11.2022 17:02:27";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB";"1083.00 RUB ( 1083.00/0.00 )"
71032792588;"14.11.2022 17:02:30";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB";"1043.00 RUB ( 1043.00/0.00 )"
71032800268;"14.11.2022 17:02:33";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB";"1003.00 RUB ( 1003.00/0.00 )"
71032812800;"14.11.2022 17:02:39";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"8.00 RUB";"1011.00 RUB ( 1011.00/0.00 )"
71032814364;"14.11.2022 17:02:39";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB";"971.00 RUB ( 971.00/0.00 )"
71032820080;"14.11.2022 17:02:42";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB";"931.00 RUB ( 931.00/0.00 )"
71032830248;"14.11.2022 17:02:46";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB";"891.00 RUB ( 891.00/0.00 )"
71032838768;"14.11.2022 17:02:49";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB";"851.00 RUB ( 851.00/0.00 )"
71032847232;"14.11.2022 17:02:52";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB";"811.00 RUB ( 811.00/0.00 )"
71032854456;"14.11.2022 17:02:55";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB";"771.00 RUB ( 771.00/0.00 )"
71032862288;"14.11.2022 17:02:59";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB";"731.00 RUB ( 731.00/0.00 )"
71032876580;"14.11.2022 17:03:04";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"4.00 RUB";"735.00 RUB ( 735.00/0.00 )"
71032878244;"14.11.2022 17:03:05";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB";"695.00 RUB ( 695.00/0.00 )"
71032887616;"14.11.2022 17:03:08";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB";"655.00 RUB ( 655.00/0.00 )"
71032895360;"14.11.2022 17:03:12";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB";"615.00 RUB ( 615.00/0.00 )"
71032908092;"14.11.2022 17:03:17";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"40.00 RUB";"655.00 RUB ( 655.00/0.00 )"
71032909576;"14.11.2022 17:03:17";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB";"615.00 RUB ( 615.00/0.00 )"
71032916392;"14.11.2022 17:03:20";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB";"575.00 RUB ( 575.00/0.00 )"
71032925568;"14.11.2022 17:03:24";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB";"535.00 RUB ( 535.00/0.00 )"
71032959680;"14.11.2022 17:03:36";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"44.00 RUB";"579.00 RUB ( 579.00/0.00 )"
71032960796;"14.11.2022 17:03:37";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB";"539.00 RUB ( 539.00/0.00 )"
71033000872;"14.11.2022 17:03:52";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"56.00 RUB";"595.00 RUB ( 595.00/0.00 )"
71033002668;"14.11.2022 17:03:53";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB";"555.00 RUB ( 555.00/0.00 )"
71033012092;"14.11.2022 17:03:56";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB";"515.00 RUB ( 515.00/0.00 )"
71033021976;"14.11.2022 17:04:00";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB";"475.00 RUB ( 475.00/0.00 )"
71033037992;"14.11.2022 17:04:05";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"4.00 RUB";"479.00 RUB ( 479.00/0.00 )"
71033039508;"14.11.2022 17:04:06";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB";"439.00 RUB ( 439.00/0.00 )"
71033047804;"14.11.2022 17:04:09";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB";"399.00 RUB ( 399.00/0.00 )"
71033055652;"14.11.2022 17:04:12";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB";"359.00 RUB ( 359.00/0.00 )"
71033064812;"14.11.2022 17:04:15";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB";"319.00 RUB ( 319.00/0.00 )"
71033072908;"14.11.2022 17:04:18";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB";"279.00 RUB ( 279.00/0.00 )"
71033081372;"14.11.2022 17:04:21";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB";"239.00 RUB ( 239.00/0.00 )"
71033089680;"14.11.2022 17:04:25";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB";"199.00 RUB ( 199.00/0.00 )"
71033098344;"14.11.2022 17:04:28";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB";"159.00 RUB ( 159.00/0.00 )"
71033109392;"14.11.2022 17:04:32";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB";"119.00 RUB ( 119.00/0.00 )"
71033178520;"14.11.2022 17:04:59";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"94.00 RUB";"213.00 RUB ( 213.00/0.00 )"
71033179644;"14.11.2022 17:05:00";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB";"173.00 RUB ( 173.00/0.00 )"
71033189308;"14.11.2022 17:05:03";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB";"133.00 RUB ( 133.00/0.00 )"
71033220100;"14.11.2022 17:05:14";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Выигрыш Quickspin (Golden Glyph)  ";"50.00 RUB";"183.00 RUB ( 183.00/0.00 )"
71033221716;"14.11.2022 17:05:15";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB";"143.00 RUB ( 143.00/0.00 )"
71033231068;"14.11.2022 17:05:18";"Quickspin&nbsp;(969)";Обычная;;2130_279402;"Ставка Quickspin (Golden Glyph)  ";"-40.00 RUB";"103.00 RUB ( 103.00/0.00 )"
